37020120360125,37020180029458,0,0,1
37022348198583,37022348201791,1,0,1
37075761845166,37075761849958,0,0,1
37077827861166,37077827864458,1,0,1
37079736788041,37079802694000,0,0,0
37081567976500,37081637082000,1,0,1
37083843133500,37083908836791,0,0,0
37085668702625,37085740291291,1,0,1
37087439764041,37087507427166,0,0,0
37089847539791,37089921782041,1,0,1
37093950509291,37094018041791,0,0,0
37096275057125,37096348070000,1,0,1
37098447608833,37098512200750,0,0,0
37100714197375,37100785705875,1,0,1
37102888215458,37102954598583,0,0,0
37104991119333,37105063137416,1,0,1
37106945635875,37107012683916,0,0,0
37108996130458,37108996135500,1,0,0
37111229450166,37111229477500,0,0,0
37113593736500,37113625436750,1,0,1
37115676162833,37115740879333,0,0,0
37117959540416,37118032532458,1,0,1
37120127160458,37120195034125,0,0,0
37122464046291,37122533087333,1,0,1
37125019909583,37125086059458,0,0,0
37129856185625,37129927441458,1,0,1
37132041482833,37132041487333,0,0,1
37134219887208,37134219892041,1,0,1
37136164748500,37136223947208,0,0,0
37138593622458,37138658433958,1,0,1
37140775838875,37140842447791,0,0,0
37143310044541,37143310050250,1,0,0
37145448029208,37145448033958,0,0,0
37147498864916,37147571915541,1,0,1
37149832580875,37149898638333,0,0,0
37152738099208,37152806769666,1,0,1
37154820362666,37154886582083,0,0,0
37157044117708,37157109222458,1,0,1
37159111109625,37159177407958,0,0,0
37161270294708,37161341770916,1,0,1
37166235670166,37166301982125,0,0,0
37168395362458,37168465186416,1,0,1
37170611290541,37170611380708,0,0,1
37172816023583,37172816032416,1,0,1
37177259934458,37177259938458,0,0,1
37179030846083,37179030850541,1,0,1
37180715723666,37180782386250,0,0,0
37182355853333,37182355857333,1,0,0
37184038364541,37184038368041,0,0,0
37186773935833,37186843996708,1,0,1
37267677738291,37267745344083,0,0,0
37270423755791,37270498399541,1,0,1
37272559796750,37272559801625,0,0,1
37276620840333,37276620843333,1,0,1
37279112069250,37279177355083,0,0,0
37281860129166,37281932390083,1,0,1
37284022251000,37284088804250,0,0,0
37286510700208,37286582759041,1,0,1
37288647910416,37288713672375,0,0,0
37290551295333,37290620772083,1,0,1
37292526280375,37292526282166,0,0,1
37294210483000,37294210488250,1,0,1
37296072271125,37296139012333,0,0,0
37298153521125,37298228331208,1,0,1
37300691146625,37300759021666,0,0,0
37303647903875,37303720835458,1,0,1
37305824860833,37305890701208,0,0,0
37308683546541,37308742053541,1,0,1
37310876169000,37310943438000,0,0,0
37312998295875,37312998304083,1,0,0
37315367916916,37315367922208,0,0,0
37317638958916,37317711313208,1,0,1
37320036501708,37320102153083,0,0,0
37323344067208,37323411502541,1,0,1
37325951360625,37325951365958,0,0,1
37328729179833,37328729184666,1,0,1
37331634357541,37331634361875,0,0,1
37334123067750,37334123070708,1,0,1
37337471715625,37337537982041,0,0,0
37340838013041,37340908850791,1,0,1
37343506243083,37343506248125,0,0,1
37346945161375,37346945164125,1,0,1
37350010645708,37350077014625,0,0,0
37352820030583,37352890836750,1,0,1
37355240282208,37355307454000,0,0,0
37357758533208,37357758536833,1,0,0
37360416156625,37360493962708,0,0,1
37362719719333,37362719722916,1,0,1
37365014510291,37365080293041,0,0,0
37367393101333,37367461770750,1,0,1
37370220672208,37370287201625,0,0,0
37373496208625,37373569999375,1,0,1
37376658114916,37376724512125,0,0,0
37379304571416,37379379639166,1,0,1
37381900642541,37381969284000,0,0,0
37384306055875,37384379015708,1,0,1
37386655401250,37386722784208,0,0,0
37389562643125,37389562646375,1,0,0
37391481390000,37391481395666,0,0,0
37394390680833,37394390687083,1,0,0
37485432046041,37485432051166,0,0,0
37487810171083,37487884268291,1,0,1
37489324686208,37489392773541,0,0,0
37491103502666,37491172802791,1,0,1
37492787528750,37492854584458,0,0,0
37494589617500,37494663608041,1,0,1
37496511486833,37496577587583,0,0,0
37499415306500,37499488565041,1,0,1
37501323552958,37501386764208,0,0,0
37503171300916,37503243160750,1,0,1
37504989377041,37505057495333,0,0,0
37506778853333,37506848958875,1,0,1
